house_id,neighborhood,area,bedrooms,bathrooms,style,price
2260,B,3808,5,3,victorian,1890187
5560,A,1426,3,2,ranch,366119
3933,C,2460,4,2,victorian,622635
691,B,3442,6,4,victorian,1709901
4823,B,2190,4,2,victorian,1092361
3804,B,3659,6,4,victorian,1816882
227,A,954,2,1,ranch,248911
2094,B,2303,4,2,victorian,1148070
4875,A,2792,5,3,victorian,705123
2626,B,2345,4,2,victorian,1168776
1765,B,2199,4,2,victorian,1096798
7993,A,2806,5,3,victorian,708595
4329,C,925,3,2,ranch,241871
869,B,1563,3,2,ranch,783166
3110,A,1999,4,2,victorian,508307
621,B,1190,3,2,ranch,599277
7721,C,2546,4,2,victorian,643963
3595,B,1592,4,2,ranch,797547
1531,C,1609,4,2,ranch,411587
4809,A,4303,6,4,victorian,1080003
2435,B,5353,7,4,victorian,2652108
3231,A,1895,4,2,lodge,482515
3470,C,136,1,0,lodge,45895
4540,A,1863,4,2,ranch,474579
6783,A,3359,5,3,victorian,845739
426,C,3100,5,3,ranch,781507
5574,B,3853,5,3,victorian,1912372
2310,A,1723,4,2,victorian,439859
2690,A,2893,5,3,victorian,730171
3199,C,955,3,2,victorian,249311
1169,A,1616,4,2,ranch,413323
7427,A,1320,2,1,lodge,339679
7250,A,2045,4,2,victorian,519715
7229,C,1492,3,2,victorian,382487
2152,B,1458,3,2,ranch,731401
4082,C,3132,6,4,victorian,789595
4901,B,3851,7,4,victorian,1911622
3998,B,1990,4,2,victorian,993761
6910,A,2811,6,4,victorian,709987
524,B,1748,4,2,ranch,874455
5658,B,1501,2,1,lodge,752448
2355,C,6354,8,5,victorian,1588887
2182,A,1045,3,2,ranch,271631
3298,C,5646,7,4,victorian,1413151
5960,C,2632,6,4,victorian,665595
2578,A,1750,4,2,victorian,446555
779,A,813,0,0,lodge,213707
4167,C,2227,4,2,victorian,564851
5862,B,3272,5,3,victorian,1625939
4364,B,3177,5,3,victorian,1579104
1634,A,1433,3,2,ranch,367855
4756,A,1980,4,2,victorian,503595
1287,B,142,1,0,lodge,82309
6773,B,2102,4,2,victorian,1048977
6229,A,1287,2,1,lodge,331495
1539,B,1440,2,1,lodge,722375
5246,B,1294,3,2,ranch,650549
597,C,2008,4,2,ranch,510539
3962,C,2919,4,2,victorian,736467
651,C,334,1,0,lodge,94999
6905,C,2542,5,3,victorian,643123
3997,B,1590,4,2,victorian,796561
3022,A,3157,7,4,victorian,795879
6064,B,2747,5,3,victorian,1367114
452,B,2898,5,3,victorian,1441557
3227,B,711,0,0,lodge,362742
1474,A,1041,0,0,lodge,270251
7884,B,1397,3,2,victorian,701328
481,A,3718,5,3,victorian,934771
3376,B,3348,5,3,victorian,1663407
7963,B,2330,4,2,victorian,1161381
2464,C,3651,6,4,victorian,918307
550,B,1364,3,2,ranch,685059
4307,A,599,0,0,lodge,160635
4938,C,1052,3,2,victorian,273367
6620,A,3752,6,4,victorian,943355
1325,B,3126,6,4,victorian,1554113
1183,B,1450,2,1,ranch,727305
6305,C,1639,4,2,ranch,419027
1307,B,3110,5,3,victorian,1546073
2997,B,4007,6,4,victorian,1988446
1445,B,308,1,0,lodge,164147
3728,C,1621,4,2,victorian,414563
7346,B,3698,6,4,victorian,1836109
2117,B,3618,5,3,victorian,1796517
6823,A,2193,4,2,victorian,556419
4434,B,18,1,0,lodge,21177
7334,C,1661,4,2,victorian,424483
1973,B,3943,5,3,victorian,1956742
6993,A,877,2,1,lodge,229815
4750,A,3345,5,3,victorian,842267
4178,C,13,1,0,lodge,15391
5414,B,3411,5,3,victorian,1694466
1339,C,2245,4,2,victorian,569315
3423,B,738,0,0,lodge,376053
4071,C,5237,6,4,victorian,1311635
1146,B,1617,4,2,victorian,809872
7510,C,1108,3,2,lodge,287255
4910,C,1377,3,2,victorian,353967
6935,A,1342,2,1,lodge,345135
2264,B,699,0,0,lodge,356826
1981,C,1968,4,2,victorian,500619
2385,A,139,1,0,lodge,46639
616,B,4157,5,3,victorian,2062244
3374,B,1671,2,1,lodge,836258
2477,A,3657,7,4,victorian,919879
7411,B,2074,4,2,ranch,1035173
6865,B,1887,4,2,ranch,942982
5981,A,61,1,0,lodge,27295
1473,B,3969,6,4,victorian,1969712
962,B,3982,6,4,victorian,1976121
1470,B,2130,4,2,ranch,1062781
1088,B,5431,6,4,victorian,2690478
2963,B,1500,3,2,ranch,752107
4831,B,5865,8,5,victorian,2904676
5882,C,3482,5,3,victorian,876243
4265,B,3290,5,3,victorian,1634813
7763,B,829,3,2,ranch,421304
6966,B,2869,6,4,victorian,1427412
2272,B,996,2,1,victorian,503483
4487,C,1000,3,2,ranch,260471
2194,B,3093,5,3,victorian,1537692
1884,C,1363,3,2,lodge,350495
6215,C,1359,3,2,victorian,349503
6876,B,4084,6,4,victorian,2026407
2256,B,3665,5,3,victorian,1819688
4757,C,119,1,0,lodge,41679
4491,C,4630,6,4,victorian,1161099
4274,B,1353,3,2,ranch,679636
5534,C,2806,5,3,victorian,708595
7901,B,5576,8,5,victorian,2762199
4904,B,1385,3,2,victorian,695412
1475,A,1387,2,1,lodge,356295
6915,B,2952,5,3,victorian,1468179
1463,C,1746,4,2,victorian,445563
5857,B,4089,6,4,victorian,2028872
2747,B,712,0,0,lodge,363235
5730,A,2242,6,4,victorian,568875
1578,A,3044,6,4,victorian,767771
3083,A,1357,3,2,victorian,349007
4144,B,1071,3,2,ranch,540610
1363,C,4355,6,4,victorian,1092899
4135,C,3323,5,3,victorian,836811
405,A,3796,5,3,victorian,954115
7002,C,2033,4,2,ranch,516739
1982,C,1246,2,1,ranch,321327
5412,B,4414,6,4,victorian,2189097
3660,B,4060,5,3,victorian,2014423
2669,B,1903,4,2,victorian,950870
3073,C,3120,5,3,victorian,786467
5514,C,3968,5,3,victorian,996771
2836,C,3331,6,4,victorian,838947
1231,A,1342,2,1,lodge,345135
2989,B,3502,5,3,victorian,1739329
3966,C,2290,4,2,victorian,580475
3792,C,1320,3,2,ranch,339831
7232,B,174,1,0,lodge,98085
3188,A,1193,2,1,ranch,308183
5903,A,3331,6,4,victorian,838947
974,C,1004,3,2,ranch,261463
6183,A,1319,3,2,victorian,339583
7003,B,1993,4,2,victorian,995240
7393,B,2884,5,3,victorian,1434655
2160,C,1290,3,2,lodge,332391
593,C,2183,4,2,ranch,553939
7734,B,2701,5,3,victorian,1344436
6988,B,1185,3,2,ranch,596812
7914,C,1253,3,2,ranch,323215
4630,B,1442,4,2,victorian,723597
6420,C,3225,5,3,victorian,812507
5671,A,1039,2,1,ranch,269991
4062,C,5068,7,4,victorian,1269807
3813,A,4134,6,4,victorian,1038091
6528,A,2512,4,2,ranch,635531
6086,A,290,1,0,lodge,84087
5824,B,1303,2,1,lodge,654834
4706,C,1153,2,1,lodge,298263
1831,C,1197,3,2,ranch,309327
4471,B,1353,3,2,victorian,679636
1809,A,150,1,0,lodge,49367
1605,A,2150,4,2,victorian,545755
6998,A,1770,4,2,victorian,451515
359,B,623,0,0,lodge,319358
1118,A,6560,7,4,victorian,1639823
872,A,1222,3,2,lodge,315527
1941,C,1771,4,2,ranch,451763
2009,A,809,3,2,ranch,213103
5040,A,2945,5,3,victorian,743067
1711,C,1152,3,2,ranch,298167
6591,B,1557,3,2,victorian,780208
4198,A,2174,4,2,victorian,551707
2308,A,1998,4,2,victorian,508059
4563,B,3641,5,3,victorian,1807856
2002,A,1966,4,2,ranch,500123
7104,C,1113,3,2,lodge,288495
5408,A,734,0,0,lodge,194115
3196,A,3392,5,3,victorian,853923
1081,B,1065,3,2,ranch,537652
7581,C,2273,4,2,ranch,576259
4818,A,1288,3,2,ranch,331895
1626,A,902,2,1,ranch,236015
3439,C,1299,3,2,ranch,334623
6312,C,1575,3,2,ranch,403071
2283,C,986,0,0,lodge,256611
3760,B,1528,2,1,ranch,765759
7428,B,1329,3,2,victorian,667804
3931,A,2246,4,2,ranch,569563
7425,B,3920,6,4,victorian,1945555
5395,C,1092,3,2,ranch,283287
4788,B,250,1,0,lodge,135553
3701,B,689,0,0,lodge,351896
3362,B,1261,3,2,ranch,634280
3729,C,2408,4,2,ranch,609739
1967,C,2130,4,2,ranch,540795
3822,A,3074,5,3,victorian,775059
4660,A,1373,3,2,ranch,352975
5737,C,43,1,0,lodge,22831
2935,B,1587,3,2,victorian,794998
5768,A,4081,6,4,victorian,1024947
7845,A,1905,4,2,ranch,484995
7459,A,3387,5,3,victorian,852683
4648,C,102,1,0,lodge,37463
5533,C,961,3,2,victorian,250799
6937,B,1173,2,1,lodge,590744
783,A,3934,5,3,victorian,988339
7986,B,1110,3,2,victorian,559837
2726,A,1320,3,2,lodge,339831
5963,B,5177,7,4,victorian,2565340
4358,B,1109,3,2,ranch,559344
6110,C,1731,4,2,ranch,441843
5183,B,1469,2,1,ranch,736672
5012,C,157,1,0,lodge,51103
2680,A,4499,6,4,victorian,1128611
6642,C,1362,3,2,ranch,350247
5481,B,2095,4,2,victorian,1045526
5983,C,4134,5,3,ranch,1037939
6841,B,1271,3,2,victorian,639210
4591,B,3380,5,3,victorian,1679183
4955,A,2876,5,3,victorian,725955
2401,B,4113,6,4,victorian,2040704
1764,B,3480,6,4,victorian,1728635
2827,B,1607,3,2,ranch,804858
5107,C,3703,5,3,victorian,931051
4170,B,1735,4,2,ranch,868046
7540,C,1235,3,2,ranch,318751
5292,A,983,3,2,ranch,256255
5866,B,1760,4,2,victorian,880371
3801,A,2394,4,2,ranch,606267
1057,A,3573,6,4,victorian,898963
2474,B,3588,6,4,victorian,1781879
5386,B,1522,3,2,ranch,762953
6382,A,1232,3,2,victorian,318007
3240,C,1274,2,1,lodge,328271
2380,A,1232,3,2,ranch,318007
737,A,1905,4,2,victorian,484995
2825,B,1342,2,1,ranch,674061
7621,B,1200,2,1,ranch,604055
2051,C,3003,5,3,victorian,757451
2739,B,2592,5,3,victorian,1290699
6987,C,1611,4,2,victorian,412083
3515,A,3719,5,3,victorian,935019
6689,A,1279,3,2,ranch,329663
1621,A,2021,4,2,ranch,513763
3149,B,3221,6,4,victorian,1600948
6704,B,1135,3,2,ranch,572162
5957,B,2785,6,4,victorian,1386000
2305,A,1256,3,2,ranch,323959
6548,B,2308,4,2,ranch,1150535
6639,A,1111,3,2,lodge,287999
4519,A,1115,0,0,lodge,288603
7023,B,1796,4,2,ranch,898119
7183,C,1566,3,2,ranch,400839
2301,A,3603,5,3,victorian,906251
4952,B,4802,6,4,victorian,2380381
3369,A,3768,5,3,victorian,947171
4392,C,3345,5,3,ranch,842267
6788,C,1227,2,1,ranch,316615
1034,C,118,1,0,lodge,41431
7042,C,1071,2,1,lodge,277927
4402,C,1388,3,2,ranch,356695
2125,B,2725,6,4,victorian,1356420
4537,C,3778,6,4,victorian,949803
7823,B,2085,4,2,victorian,1040596
1969,C,2287,4,2,ranch,579731
1116,A,3021,6,4,victorian,762067
2773,A,1701,2,1,lodge,434167
5994,C,4174,6,4,victorian,1048011
5553,C,2790,5,3,victorian,704627
5335,B,2727,4,2,ranch,1357102
1102,A,88,1,0,lodge,33991
7973,B,1779,4,2,ranch,889738
5493,B,3817,6,4,victorian,1894776
6099,B,3289,5,3,victorian,1634320
7484,C,1043,3,2,ranch,271135
2200,C,821,2,1,lodge,215927
6873,C,2559,5,3,ranch,647339
5006,A,3145,5,3,victorian,792667
5419,B,380,1,0,lodge,199643
2926,A,2902,5,3,ranch,732403
2686,A,4112,6,4,victorian,1032635
1440,C,3499,5,3,ranch,880459
7829,B,1203,3,2,lodge,605686
5606,C,1525,3,2,ranch,390671
5683,B,2106,4,2,victorian,1050949
7249,C,1901,4,2,victorian,484003
1145,B,1559,3,2,ranch,781194
4080,B,2800,6,4,victorian,1393395
6890,B,1314,3,2,victorian,660409
1691,B,3225,5,3,victorian,1602768
3093,B,1915,4,2,victorian,956786
944,B,2571,4,2,ranch,1280194
1362,C,3268,5,3,victorian,823171
6685,C,2635,5,3,victorian,666187
4015,B,2986,5,3,victorian,1484941
6214,A,1423,2,1,lodge,365223
1285,B,1452,2,1,lodge,728291
6941,A,1643,4,2,ranch,420019
2634,C,2169,4,2,lodge,550467
6698,A,3697,6,4,victorian,929715
6276,A,232,1,0,lodge,69703
4996,B,4032,6,4,victorian,2000771
1273,A,1135,3,2,lodge,293951
1492,B,1173,2,1,ranch,590744
1671,A,1149,2,1,lodge,297271
2612,C,1109,2,1,lodge,287351
6637,B,1339,3,2,ranch,672734
7455,C,2129,4,2,ranch,540547
7421,A,3833,5,3,victorian,963291
775,B,381,0,0,lodge,200052
5433,A,5511,7,4,victorian,1379671
7670,A,3786,5,3,victorian,951635
7319,C,1390,2,1,lodge,357039
612,A,3659,6,4,victorian,920291
1406,C,3832,6,4,victorian,963195
7461,C,1370,2,1,ranch,352079
1950,C,1071,3,2,ranch,278079
2070,B,1642,4,2,ranch,822197
7953,A,1223,2,1,ranch,315623
5568,A,2106,4,2,victorian,534843
1125,C,1838,4,2,victorian,468379
5010,B,2551,4,2,ranch,1270334
7401,B,528,0,0,lodge,272523
4610,C,1462,2,1,lodge,374895
3495,C,979,2,1,lodge,255111
6538,A,2820,6,4,victorian,712219
5641,A,1416,3,2,ranch,363639
5405,A,2475,4,2,ranch,626355
6630,A,1164,3,2,lodge,301143
7663,A,1026,3,2,ranch,266919
812,B,4204,6,4,victorian,2085567
6108,B,1083,3,2,ranch,546526
5751,C,1472,2,1,ranch,377375
1426,B,3309,5,3,victorian,1644180
1972,B,1679,4,2,victorian,840438
2838,C,2666,5,3,victorian,673875
4029,C,1063,2,1,lodge,275943
4114,A,1883,4,2,ranch,479539
6867,A,743,0,0,lodge,196347
7927,C,1328,4,2,victorian,341899
4770,B,2098,4,2,victorian,1047005
2590,C,2335,4,2,ranch,591635
7600,C,1241,2,1,victorian,320087
1111,A,1531,3,2,ranch,392159
6983,A,479,0,0,lodge,130875
6636,B,3048,5,3,victorian,1515507
4935,B,1739,3,2,ranch,869934
424,A,2128,4,2,victorian,540299
5171,A,4401,6,4,victorian,1104307
3791,B,1675,4,2,ranch,838466
6084,C,1156,3,2,victorian,299159
5196,B,1339,3,2,victorian,672734
7148,B,1465,4,2,ranch,734936
1887,B,1679,3,2,victorian,840354
958,B,1902,4,2,ranch,950377
4662,C,1375,2,1,lodge,353319
4416,B,3012,5,3,victorian,1497759
1251,B,1191,2,1,lodge,599618
3607,C,2327,4,2,ranch,589651
7534,B,2555,6,4,victorian,1272610
7146,B,1853,4,2,ranch,926220
5629,B,3659,5,3,ranch,1816730
2842,C,2883,5,3,victorian,727691
2863,C,1015,3,2,ranch,264191
2445,C,702,0,0,lodge,186179
7207,C,2618,6,4,victorian,662123
645,A,3949,5,3,victorian,992059
2687,A,3782,6,4,victorian,950795
2326,A,4064,6,4,victorian,1020731
4828,A,2038,4,2,ranch,517979
6010,C,1502,3,2,ranch,384967
4075,C,1283,2,1,ranch,330503
7674,B,1126,2,1,lodge,567573
5076,A,2456,5,3,victorian,621795
7784,A,1500,3,2,victorian,384471
6606,C,169,1,0,lodge,54079
6424,A,1687,4,2,victorian,430931
6467,B,2907,5,3,victorian,1445994
5623,A,1211,2,1,lodge,312647
2391,B,2274,4,2,victorian,1133773
2110,A,3264,5,3,victorian,822179
3845,A,656,0,0,lodge,174771
1912,C,1414,3,2,ranch,363143
7360,C,3333,5,3,victorian,839291
2725,B,4173,6,4,victorian,2070284
200,B,3785,5,3,victorian,1878848
3329,C,2102,4,2,victorian,533851
6145,B,3491,6,4,victorian,1734058
1002,A,1027,3,2,victorian,267167
742,B,2007,4,2,ranch,1002142
1337,C,1445,2,1,ranch,370679
7444,B,4131,6,4,victorian,2049578
1400,C,2448,4,2,ranch,619659
5368,C,59,1,0,lodge,26799
1063,C,1736,3,2,ranch,442999
620,C,3525,5,3,victorian,886907
1300,B,2381,5,3,victorian,1186676
648,B,1198,2,1,ranch,603069
4192,B,1205,2,1,lodge,606520
3113,B,348,0,0,lodge,183783
7978,C,2121,4,2,victorian,538563
7280,B,2530,5,3,victorian,1260133
1065,A,3935,6,4,victorian,988739
5633,B,1758,4,2,ranch,879385
6364,A,3494,5,3,victorian,879219
1271,B,1516,3,2,ranch,759995
5695,C,3725,5,3,ranch,936507
573,C,1798,4,2,ranch,458459
1957,A,1333,2,1,lodge,342903
2794,B,1070,2,1,lodge,539965
4097,B,2522,4,2,victorian,1256037
2965,C,2088,4,2,victorian,530379
3634,C,1746,3,2,victorian,445479
2164,A,3091,5,3,victorian,779275
7957,B,3194,6,4,victorian,1587637
683,A,2184,4,2,ranch,554187
4267,B,4642,6,4,victorian,2301501
815,A,1300,3,2,ranch,334871
5813,B,1509,4,2,victorian,756628
2494,C,863,0,0,lodge,226107
1955,B,2753,5,3,victorian,1370072
6313,A,5110,6,4,victorian,1280139
3312,A,3401,5,3,victorian,856155
7340,C,1382,2,1,lodge,355055
2970,C,1736,4,2,ranch,443083
4532,C,3159,5,3,victorian,796139
1580,A,3697,5,3,victorian,929563
5153,C,1214,2,1,ranch,313391
4679,A,2885,5,3,victorian,728187
4010,B,1404,2,1,ranch,704627
885,C,2071,4,2,ranch,526163
2925,A,2575,5,3,victorian,651307
5331,B,3827,5,3,victorian,1899554
4427,B,2677,5,3,victorian,1332604
3385,C,1856,4,2,ranch,472843
260,C,40,1,0,lodge,22087
4111,B,2245,4,2,ranch,1119476
6824,B,3900,7,4,victorian,1935779
4680,C,1994,4,2,victorian,507067
7521,C,880,2,1,victorian,230559
3200,A,3105,5,3,victorian,782747
3848,B,1128,2,1,lodge,568559
2318,C,4203,6,4,victorian,1055203
3489,C,412,1,0,lodge,114343
6176,C,1413,3,2,ranch,362895
7728,B,3680,5,3,victorian,1827083
5064,A,1014,3,2,ranch,263943
841,B,1388,4,2,ranch,696975
3640,B,968,3,2,victorian,489831
3340,B,131,1,0,lodge,76886
7304,C,2004,4,2,ranch,509547
5646,B,1523,2,1,ranch,763294
4555,B,2830,5,3,victorian,1408033
297,A,2719,4,2,ranch,686867
4579,B,3090,6,4,victorian,1536365
5512,A,3828,5,3,victorian,962051
7137,A,1943,4,2,ranch,494419
5967,C,3319,5,3,victorian,835819
910,B,214,1,0,lodge,117805
3469,B,3647,5,3,victorian,1810814
338,B,2306,4,2,ranch,1149549
1266,B,3044,5,3,victorian,1513535
6881,C,1167,3,2,ranch,301887
6990,B,2368,4,2,victorian,1180115
7117,A,4668,6,4,victorian,1170523
4674,B,3837,5,3,victorian,1904484
3395,A,1315,3,2,ranch,338591
2908,A,3232,5,3,victorian,814243
4841,B,1400,4,2,ranch,702891
262,A,3056,5,3,victorian,770595
1667,B,1462,3,2,victorian,733373
6487,B,1297,3,2,victorian,652028
5500,A,2998,5,3,victorian,756211
5666,B,1326,3,2,ranch,666325
849,C,1513,3,2,ranch,387695
7815,B,1443,3,2,ranch,724006
4864,C,4996,7,4,victorian,1251951
2393,B,1160,2,1,ranch,584335
3824,B,1451,3,2,victorian,727950
4972,A,3438,6,4,victorian,865483
5087,C,1341,2,1,lodge,344887
7583,C,2478,4,2,victorian,627099
2480,C,3001,5,3,victorian,756955
968,C,2160,4,2,victorian,548235
2381,C,3633,5,3,victorian,913691
7011,C,2337,4,2,victorian,592131
892,B,3413,5,3,victorian,1695452
207,A,1060,3,2,victorian,275351
5463,C,3582,5,3,ranch,901043
3234,B,3160,5,3,victorian,1570723
1040,A,3452,5,3,victorian,868803
7894,A,14,1,0,lodge,15639
2844,B,2230,4,2,ranch,1112081
7101,B,1472,3,2,victorian,738303
6038,B,1280,3,2,ranch,643647
5057,C,4244,6,4,victorian,1065371
2872,A,1344,2,1,lodge,345631
2982,B,2367,4,2,victorian,1179622
5815,C,5198,6,4,victorian,1301963
5937,B,1933,4,2,victorian,965660
4325,C,3574,6,4,victorian,899211
3245,A,2602,5,3,victorian,658003
2666,C,971,2,1,ranch,253127
2178,A,1465,2,1,ranch,375639
2864,B,900,2,1,ranch,456155
1935,A,59,1,0,lodge,26799
7773,B,1524,4,2,victorian,764023
394,B,2547,4,2,victorian,1268362
3222,C,1241,3,2,lodge,320239
657,A,3214,6,4,victorian,809931
2166,A,411,0,0,lodge,114011
2143,B,2451,4,2,victorian,1221034
7112,A,823,0,0,lodge,216187
6658,B,1186,3,2,victorian,597305
2210,B,1233,3,2,ranch,620476
4047,A,3369,6,4,victorian,848371
1873,C,1360,2,1,ranch,349599
2240,A,1543,3,2,ranch,395135
2627,C,1256,2,1,victorian,323807
6551,B,3757,6,4,victorian,1865196
2602,A,1242,0,0,lodge,320099
4552,B,817,2,1,lodge,415236
6380,A,3586,8,5,victorian,902423
6803,C,3665,5,3,victorian,921627
5740,B,3596,5,3,victorian,1785671
664,B,1215,3,2,lodge,611602
2331,C,2417,4,2,victorian,611971
4352,A,3669,6,4,victorian,922771
6574,B,1417,3,2,ranch,711188
5703,C,3497,5,3,victorian,879963
718,A,3746,6,4,victorian,941867
7338,B,1794,4,2,ranch,897133
6073,B,3553,5,3,victorian,1764472
2334,B,1539,3,2,ranch,771334
5975,A,3363,5,3,victorian,846731
6112,A,3881,8,5,victorian,975583
2274,B,1397,3,2,victorian,701328
3849,C,1326,2,1,lodge,341167
3827,A,3945,5,3,victorian,991067
1799,A,883,0,0,lodge,231067
3689,A,3196,5,3,victorian,805315
4449,C,3768,5,3,victorian,947171
2584,B,1140,2,1,lodge,574475
901,A,964,3,2,ranch,251543
1319,B,1165,2,1,lodge,586800
489,A,68,1,0,lodge,29031
6563,B,2021,4,2,ranch,1009044
4769,C,1329,3,2,lodge,342063
7570,C,1601,2,1,lodge,409367
4201,A,1451,3,2,ranch,372319
4813,C,1962,4,2,victorian,499131
3647,C,4094,6,4,victorian,1028171
2188,B,3589,6,4,victorian,1782372
6747,B,1045,3,2,ranch,527792
3433,B,1044,2,1,ranch,527147
2891,C,4748,6,4,victorian,1190363
236,A,2029,4,2,victorian,515747
5789,C,1947,4,2,ranch,495411
7164,C,1485,2,1,lodge,380599
3598,B,1198,2,1,lodge,603069
7898,A,1813,4,2,ranch,462179
2621,C,2632,4,2,victorian,665291
1452,A,1292,2,1,victorian,332735
4335,C,3923,6,4,victorian,985763
4622,C,3730,6,4,victorian,937899
3420,B,1321,2,1,ranch,663708
2032,C,2271,4,2,ranch,575763
6120,C,1173,2,1,victorian,303223
760,B,4199,6,4,victorian,2083102
4477,C,3716,6,4,victorian,934427
4752,A,848,2,1,lodge,222623
4349,C,3517,5,3,victorian,884923
7712,A,3560,5,3,victorian,895587
5966,C,1360,3,2,ranch,349751
3441,B,1554,3,2,ranch,778729
2489,A,1181,2,1,lodge,305207
6323,A,3865,5,3,victorian,971227
7561,B,26,1,0,lodge,25121
7013,A,1716,3,2,ranch,438039
5046,C,1573,4,2,ranch,402659
7098,B,21,1,0,lodge,22656
1099,A,1110,0,0,lodge,287363
7737,C,1475,2,1,lodge,378119
602,B,3553,6,4,victorian,1764624
7679,C,4539,6,4,victorian,1138531
7577,C,1450,3,2,ranch,372071
4166,A,1387,2,1,lodge,356295
3281,A,1161,2,1,lodge,300247
7371,B,1273,2,1,lodge,640044
4937,B,2992,5,3,victorian,1487899
2484,C,4451,5,3,victorian,1116555
6844,B,2798,6,4,victorian,1392409
3606,B,2006,4,2,victorian,1001649
640,B,1423,2,1,lodge,713994
861,C,3757,5,3,victorian,944443
4830,B,3681,5,3,victorian,1827576
4036,A,551,1,0,lodge,148815
1761,B,2231,4,2,victorian,1112574
896,C,3119,5,3,victorian,786219
1708,A,1995,4,2,ranch,507315
4615,A,553,0,0,lodge,149227
1795,A,1386,2,1,lodge,356047
6737,A,970,2,1,ranch,252879
3279,A,4606,6,4,victorian,1155147
6105,C,1349,3,2,victorian,347023
5902,A,3440,5,3,victorian,865827
5115,B,283,1,0,lodge,151822
1376,B,3693,5,3,victorian,1833492
3809,B,2422,4,2,ranch,1206737
5525,C,4800,6,4,victorian,1203259
6453,B,5181,6,4,victorian,2567228
2588,C,1861,4,2,victorian,474083
6438,B,7447,8,5,victorian,3684602
4415,B,3760,5,3,ranch,1866523
590,B,1999,4,2,ranch,998198
5311,C,3352,5,3,victorian,844003
721,B,175,1,0,lodge,98578
4688,A,2391,4,2,victorian,605523
7372,B,3135,5,3,victorian,1558398
1136,B,189,1,0,lodge,105480
2142,C,876,2,1,lodge,229567
2297,B,3500,6,4,victorian,1738495
4820,B,4989,8,5,victorian,2472808
6414,C,2742,5,3,victorian,692723
1631,C,3890,5,3,victorian,977427
5217,B,2616,6,4,victorian,1302683
3411,C,2035,4,2,victorian,517235
6977,B,1476,4,2,victorian,740359
4152,B,3737,6,4,victorian,1855336
1642,C,1121,3,2,ranch,290479
3529,B,1421,2,1,lodge,713008
6954,C,985,2,1,lodge,256599
292,B,1870,4,2,ranch,934601
3208,B,3375,5,3,victorian,1676718
874,C,1957,4,2,victorian,497891
1421,C,1337,2,1,victorian,343895
5836,A,2291,4,2,victorian,580723
2854,B,3285,7,4,victorian,1632584
710,A,923,2,1,lodge,241223
6388,C,1342,2,1,ranch,345135
5562,A,1027,3,2,ranch,267167
4690,A,826,2,1,ranch,217167
5185,B,2771,6,4,victorian,1379098
3734,B,550,0,0,lodge,283369
756,A,3321,5,3,victorian,836315
4210,B,982,3,2,ranch,496733
979,B,3119,6,4,victorian,1550662
1916,C,1417,3,2,ranch,363887
7293,B,1433,3,2,ranch,719076
3655,B,1970,4,2,ranch,983901
1408,B,3367,5,3,victorian,1672774
7083,A,3311,5,3,victorian,833835
3049,C,1465,3,2,ranch,375791
3031,B,3133,5,3,victorian,1557412
1268,C,4729,7,4,victorian,1185735
7789,B,1117,3,2,ranch,563288
7092,C,1459,3,2,victorian,374303
557,B,74,1,0,lodge,48785
7431,B,3371,5,3,victorian,1674746
7347,C,3106,5,3,victorian,782995
395,A,87,1,0,lodge,33743
1483,A,958,3,2,ranch,250055
1641,A,1182,2,1,lodge,305455
7014,B,1309,3,2,ranch,657944
4046,C,1277,4,2,victorian,329251
1498,A,1982,4,2,victorian,504091
3417,C,1304,3,2,ranch,335863
7463,B,240,1,0,lodge,130623
7985,C,1537,4,2,victorian,393731
3123,B,3624,5,3,victorian,1799475
1638,B,2303,4,2,ranch,1148070
2809,C,2138,4,2,victorian,542779
6046,C,1360,3,2,victorian,349751
804,C,970,3,2,victorian,253031
7515,B,3575,6,4,victorian,1775470
796,C,215,1,0,lodge,65487
450,C,6046,8,5,victorian,1512503
5223,C,3248,6,4,victorian,818363
2118,C,1781,4,2,victorian,454243
1131,B,1091,3,2,victorian,550470
4160,A,2511,4,2,ranch,635283
4645,A,1146,3,2,victorian,296679
5541,A,1747,4,2,victorian,445811
7439,C,1901,4,2,victorian,484003
7832,C,681,0,0,lodge,180971
7307,C,1614,3,2,victorian,412743
247,C,1242,3,2,ranch,320487
4124,C,3233,5,3,victorian,814491
987,B,1485,2,1,ranch,744560
7744,A,1253,3,2,ranch,323215
2565,A,1346,2,1,ranch,346127
1608,B,3384,6,4,victorian,1681307
2629,B,1667,4,2,victorian,834522
4753,A,3985,5,3,victorian,1000987
1693,C,3086,5,3,victorian,778035
4105,C,1455,2,1,ranch,373159
4564,C,2477,6,4,victorian,627155
